x,y,T
 0.00000,-0.23000,  2.3000000000E-01
 0.00000,-0.22000,  2.2000000000E-01
 0.00000,-0.21000,  2.1000000000E-01
 0.00000,-0.20000,  2.0000000000E-01
 0.00000,-0.19000,  1.9000000000E-01
 0.00000,-0.18000,  1.8000000000E-01
 0.00000,-0.17000,  1.7000000000E-01
 0.00000,-0.16000,  1.6000000000E-01
 0.00000,-0.15000,  1.5000000000E-01
 0.00000,-0.14000,  1.4000000000E-01
 0.00000,-0.13000,  1.3000000000E-01
 0.00000,-0.12000,  1.2000000000E-01
 0.00000,-0.11000,  1.1000000000E-01
 0.00000,-0.10000,  1.0000000000E-01
 0.00000,-0.09000,  9.0000000000E-02
 0.00000,-0.08000,  8.0000000000E-02
 0.00000,-0.07000,  7.0000000000E-02
 0.00000,-0.06000,  6.0000000000E-02
 0.00000,-0.05000,  5.0000000000E-02
 0.00000,-0.04000,  4.0000000000E-02
 0.00000,-0.03000,  3.0000000000E-02
 0.00000,-0.02000,  2.0000000000E-02
 0.00000,-0.01000,  1.0000000000E-02
 0.00000, 0.00000,  0.0000000000E+00
 0.00000, 0.01000,  1.0000000000E-02
 0.00000, 0.02000,  2.0000000000E-02
 0.00000, 0.03000,  3.0000000000E-02
 0.00000, 0.04000,  4.0000000000E-02
 0.00000, 0.05000,  5.0000000000E-02
 0.00000, 0.06000,  6.0000000000E-02
 0.00000, 0.07000,  7.0000000000E-02
 0.00000, 0.08000,  8.0000000000E-02
 0.00000, 0.09000,  9.0000000000E-02
 0.00000, 0.10000,  1.0000000000E-01
 0.00000, 0.11000,  1.1000000000E-01
 0.00000, 0.12000,  1.2000000000E-01
 0.00000, 0.13000,  1.3000000000E-01
 0.00000, 0.14000,  1.4000000000E-01
 0.00000, 0.15000,  1.5000000000E-01
 0.00000, 0.16000,  1.6000000000E-01
 0.00000, 0.17000,  1.7000000000E-01
 0.00000, 0.18000,  1.8000000000E-01
 0.00000, 0.19000,  1.9000000000E-01
 0.00000, 0.20000,  2.0000000000E-01
 0.00000, 0.21000,  2.1000000000E-01
 0.00000, 0.22000,  2.2000000000E-01
 0.00000, 0.23000,  2.3000000000E-01
 0.00000, 0.24000,  2.4000000000E-01
 0.00000, 0.25000,  2.5000000000E-01
 0.00000, 0.26000,  2.6000000000E-01
 0.00000, 0.27000,  2.7000000000E-01
 0.00000, 0.28000,  2.8000000000E-01
 0.00000, 0.29000,  2.9000000000E-01
 0.00000, 0.30000,  3.0000000000E-01
 0.00000, 0.31000,  3.1000000000E-01
 0.00000, 0.32000,  3.2000000000E-01
 0.00000, 0.33000,  3.3000000000E-01
 0.00000, 0.34000,  3.4000000000E-01
 0.00000, 0.35000,  3.5000000000E-01
 0.00000, 0.36000,  3.6000000000E-01
 0.00000, 0.37000,  3.7000000000E-01
 0.00000, 0.38000,  3.8000000000E-01
 0.00000, 0.39000,  3.9000000000E-01
 0.00000, 0.40000,  4.0000000000E-01
 0.00000, 0.41000,  4.1000000000E-01
 0.00000, 0.42000,  4.2000000000E-01
 0.00000, 0.43000,  4.3000000000E-01
 0.00000, 0.44000,  4.4000000000E-01
 0.00000, 0.45000,  4.5000000000E-01
 0.00000, 0.46000,  4.6000000000E-01
 0.00000, 0.47000,  4.7000000000E-01
 0.00000, 0.48000,  4.8000000000E-01
 0.00000, 0.49000,  4.9000000000E-01
 0.00000, 0.50000,  5.0000000000E-01
 0.01000,-0.50000,  5.0707106781E-01
 0.01000,-0.49000,  4.9707106781E-01
 0.01000,-0.48000,  4.8707106781E-01
 0.01000,-0.47000,  4.7707106781E-01
 0.01000,-0.46000,  4.6707106781E-01
 0.01000,-0.45000,  4.5707106781E-01
 0.01000,-0.44000,  4.4707106781E-01
 0.01000,-0.43000,  4.3707106781E-01
 0.01000,-0.42000,  4.2707106781E-01
 0.01000,-0.41000,  4.1707106781E-01
 0.01000,-0.40000,  4.0707106781E-01
 0.01000,-0.39000,  3.9707106781E-01
 0.01000,-0.38000,  3.8707106781E-01
 0.01000,-0.37000,  3.7707106781E-01
 0.01000,-0.36000,  3.6707106781E-01
 0.01000,-0.35000,  3.5707106781E-01
 0.01000,-0.34000,  3.4707106781E-01
 0.01000,-0.33000,  3.3707106781E-01
 0.01000,-0.32000,  3.2707106781E-01
 0.01000,-0.31000,  3.1707106781E-01
 0.01000,-0.30000,  3.0707106781E-01
 0.01000,-0.29000,  2.9707106781E-01
 0.01000,-0.28000,  2.8707106781E-01
 0.01000,-0.27000,  2.7707106781E-01
 0.01000,-0.26000,  2.6707106781E-01
 0.01000,-0.25000,  2.5707106781E-01
 0.01000,-0.24000,  2.4707106781E-01
 0.01000,-0.23000,  2.3707106781E-01
 0.01000,-0.22000,  2.2707106781E-01
 0.01000,-0.21000,  2.1707106781E-01
 0.01000,-0.20000,  2.0707106781E-01
 0.01000,-0.19000,  1.9707106781E-01
 0.01000,-0.18000,  1.8707106781E-01
 0.01000,-0.17000,  1.7707106781E-01
 0.01000,-0.16000,  1.6707106781E-01
 0.01000,-0.15000,  1.5707106781E-01
 0.01000,-0.14000,  1.4707106781E-01
 0.01000,-0.13000,  1.3707106781E-01
 0.01000,-0.12000,  1.2707106781E-01
 0.01000,-0.11000,  1.1707106781E-01
 0.01000,-0.10000,  1.0707106781E-01
 0.01000,-0.09000,  9.7071067812E-02
 0.01000,-0.08000,  8.7071067812E-02
 0.01000,-0.07000,  7.7071067812E-02
 0.01000,-0.06000,  6.7071067812E-02
 0.01000,-0.05000,  5.7071067812E-02
 0.01000,-0.04000,  4.7071067812E-02
 0.01000,-0.03000,  3.7071067812E-02
 0.01000,-0.02000,  2.7071067812E-02
 0.01000,-0.01000,  1.7071067812E-02
 0.01000, 0.00000,  1.0000000000E-02
 0.01000, 0.01000,  1.7071067812E-02
 0.01000, 0.02000,  2.7071067812E-02
 0.01000, 0.03000,  3.7071067812E-02
 0.01000, 0.04000,  4.7071067812E-02
 0.01000, 0.05000,  5.7071067812E-02
 0.01000, 0.06000,  6.7071067812E-02
 0.01000, 0.07000,  7.7071067812E-02
 0.01000, 0.08000,  8.7071067812E-02
 0.01000, 0.09000,  9.7071067812E-02
 0.01000, 0.10000,  1.0707106781E-01
 0.01000, 0.11000,  1.1707106781E-01
 0.01000, 0.12000,  1.2707106781E-01
 0.01000, 0.13000,  1.3707106781E-01
 0.01000, 0.14000,  1.4707106781E-01
 0.01000, 0.15000,  1.5707106781E-01
 0.01000, 0.16000,  1.6707106781E-01
 0.01000, 0.17000,  1.7707106781E-01
 0.01000, 0.18000,  1.8707106781E-01
 0.01000, 0.19000,  1.9707106781E-01
 0.01000, 0.20000,  2.0707106781E-01
 0.01000, 0.21000,  2.1707106781E-01
 0.01000, 0.22000,  2.2707106781E-01
 0.01000, 0.23000,  2.3707106781E-01
 0.01000, 0.24000,  2.4707106781E-01
 0.01000, 0.25000,  2.5707106781E-01
 0.01000, 0.26000,  2.6707106781E-01
 0.01000, 0.27000,  2.7707106781E-01
 0.01000, 0.28000,  2.8707106781E-01
 0.01000, 0.29000,  2.9707106781E-01
 0.01000, 0.30000,  3.0707106781E-01
 0.01000, 0.31000,  3.1707106781E-01
 0.01000, 0.32000,  3.2707106781E-01
 0.01000, 0.33000,  3.3707106781E-01
 0.01000, 0.34000,  3.4707106781E-01
 0.01000, 0.35000,  3.5707106781E-01
 0.01000, 0.36000,  3.6707106781E-01
 0.01000, 0.37000,  3.7707106781E-01
 0.01000, 0.38000,  3.8707106781E-01
 0.01000, 0.39000,  3.9707106781E-01
 0.01000, 0.40000,  4.0707106781E-01
 0.01000, 0.41000,  4.1707106781E-01
 0.01000, 0.42000,  4.2707106781E-01
 0.01000, 0.43000,  4.3707106781E-01
 0.01000, 0.44000,  4.4707106781E-01
 0.01000, 0.45000,  4.5707106781E-01
 0.01000, 0.46000,  4.6707106781E-01
 0.01000, 0.47000,  4.7707106781E-01
 0.01000, 0.48000,  4.8707106781E-01
 0.01000, 0.49000,  4.9707106781E-01
 0.01000, 0.50000,  5.0707106781E-01
 0.02000,-0.50000,  5.1545328925E-01
 0.02000,-0.49000,  5.0545328925E-01
 0.02000,-0.48000,  4.9545328925E-01
 0.02000,-0.47000,  4.8545328925E-01
 0.02000,-0.46000,  4.7545328925E-01
 0.02000,-0.45000,  4.6545328925E-01
 0.02000,-0.44000,  4.5545328925E-01
 0.02000,-0.43000,  4.4545328925E-01
 0.02000,-0.42000,  4.3545328925E-01
 0.02000,-0.41000,  4.2545328925E-01
 0.02000,-0.40000,  4.1545328925E-01
 0.02000,-0.39000,  4.0545328925E-01
 0.02000,-0.38000,  3.9545328925E-01
 0.02000,-0.37000,  3.8545328925E-01
 0.02000,-0.36000,  3.7545328925E-01
 0.02000,-0.35000,  3.6545328925E-01
 0.02000,-0.34000,  3.5545328925E-01
 0.02000,-0.33000,  3.4545328925E-01
 0.02000,-0.32000,  3.3545328925E-01
 0.02000,-0.31000,  3.2545328925E-01
 0.02000,-0.30000,  3.1545328925E-01
 0.02000,-0.29000,  3.0545328925E-01
 0.02000,-0.28000,  2.9545328925E-01
 0.02000,-0.27000,  2.8545328925E-01
 0.02000,-0.26000,  2.7545328925E-01
 0.02000,-0.25000,  2.6545328925E-01
 0.02000,-0.24000,  2.5545328925E-01
 0.02000,-0.23000,  2.4545328925E-01
 0.02000,-0.22000,  2.3545328925E-01
 0.02000,-0.21000,  2.2545328925E-01
 0.02000,-0.20000,  2.1545328925E-01
 0.02000,-0.19000,  2.0545328925E-01
 0.02000,-0.18000,  1.9545328925E-01
 0.02000,-0.17000,  1.8545328925E-01
 0.02000,-0.16000,  1.7545328925E-01
 0.02000,-0.15000,  1.6545328925E-01
 0.02000,-0.14000,  1.5545328925E-01
 0.02000,-0.13000,  1.4545328925E-01
 0.02000,-0.12000,  1.3545328925E-01
 0.02000,-0.11000,  1.2545328925E-01
 0.02000,-0.10000,  1.1545328925E-01
 0.02000,-0.09000,  1.0545328925E-01
 0.02000,-0.08000,  9.5453289254E-02
 0.02000,-0.07000,  8.5453289254E-02
 0.02000,-0.06000,  7.5453289254E-02
 0.02000,-0.05000,  6.5453289254E-02
 0.02000,-0.04000,  5.5453289254E-02
 0.02000,-0.03000,  4.5453289254E-02
 0.02000,-0.02000,  3.5453289254E-02
 0.02000,-0.01000,  2.5453289254E-02
 0.02000, 0.00000,  2.0000000000E-02
 0.02000, 0.01000,  2.5453289254E-02
 0.02000, 0.02000,  3.5453289254E-02
 0.02000, 0.03000,  4.5453289254E-02
 0.02000, 0.04000,  5.5453289254E-02
 0.02000, 0.05000,  6.5453289254E-02
 0.02000, 0.06000,  7.5453289254E-02
 0.02000, 0.07000,  8.5453289254E-02
 0.02000, 0.08000,  9.5453289254E-02
 0.02000, 0.09000,  1.0545328925E-01
 0.02000, 0.10000,  1.1545328925E-01
 0.02000, 0.11000,  1.2545328925E-01
 0.02000, 0.12000,  1.3545328925E-01
 0.02000, 0.13000,  1.4545328925E-01
 0.02000, 0.14000,  1.5545328925E-01
 0.02000, 0.15000,  1.6545328925E-01
 0.02000, 0.16000,  1.7545328925E-01
 0.02000, 0.17000,  1.8545328925E-01
 0.02000, 0.18000,  1.9545328925E-01
 0.02000, 0.19000,  2.0545328925E-01
 0.02000, 0.20000,  2.1545328925E-01
 0.02000, 0.21000,  2.2545328925E-01
 0.02000, 0.22000,  2.3545328925E-01
 0.02000, 0.23000,  2.4545328925E-01
 0.02000, 0.24000,  2.5545328925E-01
 0.02000, 0.25000,  2.6545328925E-01
 0.02000, 0.26000,  2.7545328925E-01
 0.02000, 0.27000,  2.8545328925E-01
 0.02000, 0.28000,  2.9545328925E-01
 0.02000, 0.29000,  3.0545328925E-01
 0.02000, 0.30000,  3.1545328925E-01
 0.02000, 0.31000,  3.2545328925E-01
 0.02000, 0.32000,  3.3545328925E-01
 0.02000, 0.33000,  3.4545328925E-01
 0.02000, 0.34000,  3.5545328925E-01
 0.02000, 0.35000,  3.6545328925E-01
 0.02000, 0.36000,  3.7545328925E-01
 0.02000, 0.37000,  3.8545328925E-01
 0.02000, 0.38000,  3.9545328925E-01
 0.02000, 0.39000,  4.0545328925E-01
 0.02000, 0.40000,  4.1545328925E-01
 0.02000, 0.41000,  4.2545328925E-01
 0.02000, 0.42000,  4.3545328925E-01
 0.02000, 0.43000,  4.4545328925E-01
 0.02000, 0.44000,  4.5545328925E-01
 0.02000, 0.45000,  4.6545328925E-01
 0.02000, 0.46000,  4.7545328925E-01
 0.02000, 0.47000,  4.8545328925E-01
 0.02000, 0.48000,  4.9545328925E-01
 0.02000, 0.49000,  5.0545328925E-01
 0.02000, 0.50000,  5.1545328925E-01
 0.03000,-0.50000,  5.2442230407E-01
 0.03000,-0.49000,  5.1442230407E-01
 0.03000,-0.48000,  5.0442230407E-01
 0.03000,-0.47000,  4.9442230407E-01
 0.03000,-0.46000,  4.8442230407E-01
 0.03000,-0.45000,  4.7442230407E-01
 0.03000,-0.44000,  4.6442230407E-01
 0.03000,-0.43000,  4.5442230407E-01
 0.03000,-0.42000,  4.4442230407E-01
 0.03000,-0.41000,  4.3442230407E-01
 0.03000,-0.40000,  4.2442230407E-01
 0.03000,-0.39000,  4.1442230407E-01
 0.03000,-0.38000,  4.0442230407E-01
 0.03000,-0.37000,  3.9442230407E-01
 0.03000,-0.36000,  3.8442230407E-01
 0.03000,-0.35000,  3.7442230407E-01
 0.03000,-0.34000,  3.6442230407E-01
 0.03000,-0.33000,  3.5442230407E-01
 0.03000,-0.32000,  3.4442230407E-01
 0.03000,-0.31000,  3.3442230407E-01
 0.03000,-0.30000,  3.2442230407E-01
 0.03000,-0.29000,  3.1442230407E-01
 0.03000,-0.28000,  3.0442230407E-01
 0.03000,-0.27000,  2.9442230407E-01
 0.03000,-0.26000,  2.8442230407E-01
 0.03000,-0.25000,  2.7442230407E-01
 0.03000,-0.24000,  2.6442230407E-01
 0.03000,-0.23000,  2.5442230407E-01
 0.03000,-0.22000,  2.4442230407E-01
 0.03000,-0.21000,  2.3442230407E-01
 0.03000,-0.20000,  2.2442230407E-01
 0.03000,-0.19000,  2.1442230407E-01
 0.03000,-0.18000,  2.0442230407E-01
 0.03000,-0.17000,  1.9442230407E-01
 0.03000,-0.16000,  1.8442230407E-01
 0.03000,-0.15000,  1.7442230407E-01
 0.03000,-0.14000,  1.6442230407E-01
 0.03000,-0.13000,  1.5442230407E-01
 0.03000,-0.12000,  1.4442230407E-01
 0.03000,-0.11000,  1.3442230407E-01
 0.03000,-0.10000,  1.2442230407E-01
 0.03000,-0.09000,  1.1442230407E-01
 0.03000,-0.08000,  1.0442230407E-01
 0.03000,-0.07000,  9.4422304068E-02
 0.03000,-0.06000,  8.4422304068E-02
 0.03000,-0.05000,  7.4422304068E-02
 0.03000,-0.04000,  6.4422304068E-02
 0.03000,-0.03000,  5.4422304068E-02
 0.03000,-0.02000,  4.4422304068E-02
 0.03000,-0.01000,  3.4422304068E-02
 0.03000, 0.00000,  3.0000000000E-02
 0.03000, 0.01000,  3.4422304068E-02
 0.03000, 0.02000,  4.4422304068E-02
 0.03000, 0.03000,  5.4422304068E-02
 0.03000, 0.04000,  6.4422304068E-02
 0.03000, 0.05000,  7.4422304068E-02
 0.03000, 0.06000,  8.4422304068E-02
 0.03000, 0.07000,  9.4422304068E-02
 0.03000, 0.08000,  1.0442230407E-01
 0.03000, 0.09000,  1.1442230407E-01
 0.03000, 0.10000,  1.2442230407E-01
 0.03000, 0.11000,  1.3442230407E-01
 0.03000, 0.12000,  1.4442230407E-01
 0.03000, 0.13000,  1.5442230407E-01
 0.03000, 0.14000,  1.6442230407E-01
 0.03000, 0.15000,  1.7442230407E-01
 0.03000, 0.16000,  1.8442230407E-01
 0.03000, 0.17000,  1.9442230407E-01
 0.03000, 0.18000,  2.0442230407E-01
 0.03000, 0.19000,  2.1442230407E-01
 0.03000, 0.20000,  2.2442230407E-01
 0.03000, 0.21000,  2.3442230407E-01
 0.03000, 0.22000,  2.4442230407E-01
 0.03000, 0.23000,  2.5442230407E-01
 0.03000, 0.24000,  2.6442230407E-01
 0.03000, 0.25000,  2.7442230407E-01
 0.03000, 0.26000,  2.8442230407E-01
 0.03000, 0.27000,  2.9442230407E-01
 0.03000, 0.28000,  3.0442230407E-01
 0.03000, 0.29000,  3.1442230407E-01
 0.03000, 0.30000,  3.2442230407E-01
 0.03000, 0.31000,  3.3442230407E-01
 0.03000, 0.32000,  3.4442230407E-01
 0.03000, 0.33000,  3.5442230407E-01
 0.03000, 0.34000,  3.6442230407E-01
 0.03000, 0.35000,  3.7442230407E-01
 0.03000, 0.36000,  3.8442230407E-01
 0.03000, 0.37000,  3.9442230407E-01
 0.03000, 0.38000,  4.0442230407E-01
 0.03000, 0.39000,  4.1442230407E-01
 0.03000, 0.40000,  4.2442230407E-01
 0.03000, 0.41000,  4.3442230407E-01
 0.03000, 0.42000,  4.4442230407E-01
 0.03000, 0.43000,  4.5442230407E-01
 0.03000, 0.44000,  4.6442230407E-01
 0.03000, 0.45000,  4.7442230407E-01
 0.03000, 0.46000,  4.8442230407E-01
 0.03000, 0.47000,  4.9442230407E-01
 0.03000, 0.48000,  5.0442230407E-01
 0.03000, 0.49000,  5.1442230407E-01
 0.03000, 0.50000,  5.2442230407E-01
 0.04000,-0.50000,  5.3370902299E-01
 0.04000,-0.49000,  5.2370902299E-01
 0.04000,-0.48000,  5.1370902299E-01
 0.04000,-0.47000,  5.0370902299E-01
 0.04000,-0.46000,  4.9370902299E-01
 0.04000,-0.45000,  4.8370902299E-01
 0.04000,-0.44000,  4.7370902299E-01
 0.04000,-0.43000,  4.6370902299E-01
 0.04000,-0.42000,  4.5370902299E-01
 0.04000,-0.41000,  4.4370902299E-01
 0.04000,-0.40000,  4.3370902299E-01
 0.04000,-0.39000,  4.2370902299E-01
 0.04000,-0.38000,  4.1370902299E-01
 0.04000,-0.37000,  4.0370902299E-01
 0.04000,-0.36000,  3.9370902299E-01
 0.04000,-0.35000,  3.8370902299E-01
 0.04000,-0.34000,  3.7370902299E-01
 0.04000,-0.33000,  3.6370902299E-01
 0.04000,-0.32000,  3.5370902299E-01
 0.04000,-0.31000,  3.4370902299E-01
 0.04000,-0.30000,  3.3370902299E-01
 0.04000,-0.29000,  3.2370902299E-01
 0.04000,-0.28000,  3.1370902299E-01
 0.04000,-0.27000,  3.0370902299E-01
 0.04000,-0.26000,  2.9370902299E-01
 0.04000,-0.25000,  2.8370902299E-01
 0.04000,-0.24000,  2.7370902299E-01
 0.04000,-0.23000,  2.6370902299E-01
 0.04000,-0.22000,  2.5370902299E-01
 0.04000,-0.21000,  2.4370902299E-01
 0.04000,-0.20000,  2.3370902299E-01
 0.04000,-0.19000,  2.2370902299E-01
 0.04000,-0.18000,  2.1370902299E-01
 0.04000,-0.17000,  2.0370902299E-01
 0.04000,-0.16000,  1.9370902299E-01
 0.04000,-0.15000,  1.8370902299E-01
 0.04000,-0.14000,  1.7370902299E-01
 0.04000,-0.13000,  1.6370902299E-01
 0.04000,-0.12000,  1.5370902299E-01
 0.04000,-0.11000,  1.4370902299E-01
 0.04000,-0.10000,  1.3370902299E-01
 0.04000,-0.09000,  1.2370902299E-01
 0.04000,-0.08000,  1.1370902299E-01
 0.04000,-0.07000,  1.0370902299E-01
 0.04000,-0.06000,  9.3709022995E-02
 0.04000,-0.05000,  8.3709022995E-02
 0.04000,-0.04000,  7.3709022995E-02
 0.04000,-0.03000,  6.3709022995E-02
 0.04000,-0.02000,  5.3709022995E-02
 0.04000,-0.01000,  4.3709022995E-02
 0.04000, 0.00000,  4.0000000000E-02
 0.04000, 0.01000,  4.3709022995E-02
 0.04000, 0.02000,  5.3709022995E-02
 0.04000, 0.03000,  6.3709022995E-02
 0.04000, 0.04000,  7.3709022995E-02
 0.04000, 0.05000,  8.3709022995E-02
 0.04000, 0.06000,  9.3709022995E-02
 0.04000, 0.07000,  1.0370902299E-01
 0.04000, 0.08000,  1.1370902299E-01
 0.04000, 0.09000,  1.2370902299E-01
 0.04000, 0.10000,  1.3370902299E-01
 0.04000, 0.11000,  1.4370902299E-01
 0.04000, 0.12000,  1.5370902299E-01
 0.04000, 0.13000,  1.6370902299E-01
 0.04000, 0.14000,  1.7370902299E-01
 0.04000, 0.15000,  1.8370902299E-01
 0.04000, 0.16000,  1.9370902299E-01
 0.04000, 0.17000,  2.0370902299E-01
 0.04000, 0.18000,  2.1370902299E-01
 0.04000, 0.19000,  2.2370902299E-01
 0.04000, 0.20000,  2.3370902299E-01
 0.04000, 0.21000,  2.4370902299E-01
 0.04000, 0.22000,  2.5370902299E-01
 0.04000, 0.23000,  2.6370902299E-01
 0.04000, 0.24000,  2.7370902299E-01
 0.04000, 0.25000,  2.8370902299E-01
 0.04000, 0.26000,  2.9370902299E-01
 0.04000, 0.27000,  3.0370902299E-01
 0.04000, 0.28000,  3.1370902299E-01
 0.04000, 0.29000,  3.2370902299E-01
 0.04000, 0.30000,  3.3370902299E-01
 0.04000, 0.31000,  3.4370902299E-01
 0.04000, 0.32000,  3.5370902299E-01
 0.04000, 0.33000,  3.6370902299E-01
 0.04000, 0.34000,  3.7370902299E-01
 0.04000, 0.35000,  3.8370902299E-01
 0.04000, 0.36000,  3.9370902299E-01
 0.04000, 0.37000,  4.0370902299E-01
 0.04000, 0.38000,  4.1370902299E-01
 0.04000, 0.39000,  4.2370902299E-01
 0.04000, 0.40000,  4.3370902299E-01
 0.04000, 0.41000,  4.4370902299E-01
 0.04000, 0.42000,  4.5370902299E-01
 0.04000, 0.43000,  4.6370902299E-01
 0.04000, 0.44000,  4.7370902299E-01
 0.04000, 0.45000,  4.8370902299E-01
 0.04000, 0.46000,  4.9370902299E-01
 0.04000, 0.47000,  5.0370902299E-01
 0.04000, 0.48000,  5.1370902299E-01
 0.04000, 0.49000,  5.2370902299E-01
 0.04000, 0.50000,  5.3370902299E-01
 0.05000,-0.50000,  5.4318743358E-01
 0.05000,-0.49000,  5.3318743358E-01
 0.05000,-0.48000,  5.2318743358E-01
 0.05000,-0.47000,  5.1318743358E-01
 0.05000,-0.46000,  5.0318743358E-01
 0.05000,-0.45000,  4.9318743358E-01
 0.05000,-0.44000,  4.8318743358E-01
 0.05000,-0.43000,  4.7318743358E-01
 0.05000,-0.42000,  4.6318743358E-01
 0.05000,-0.41000,  4.5318743358E-01
 0.05000,-0.40000,  4.4318743358E-01
 0.05000,-0.39000,  4.3318743358E-01
 0.05000,-0.38000,  4.2318743358E-01
 0.05000,-0.37000,  4.1318743358E-01
 0.05000,-0.36000,  4.0318743358E-01
 0.05000,-0.35000,  3.9318743358E-01
 0.05000,-0.34000,  3.8318743358E-01
 0.05000,-0.33000,  3.7318743358E-01
 0.05000,-0.32000,  3.6318743358E-01
 0.05000,-0.31000,  3.5318743358E-01
 0.05000,-0.30000,  3.4318743358E-01
 0.05000,-0.29000,  3.3318743358E-01
 0.05000,-0.28000,  3.2318743358E-01
 0.05000,-0.27000,  3.1318743358E-01
 0.05000,-0.26000,  3.0318743358E-01
 0.05000,-0.25000,  2.9318743358E-01
 0.05000,-0.24000,  2.8318743358E-01
 0.05000,-0.23000,  2.7318743358E-01
 0.05000,-0.22000,  2.6318743358E-01
 0.05000,-0.21000,  2.5318743358E-01
 0.05000,-0.20000,  2.4318743358E-01
 0.05000,-0.19000,  2.3318743358E-01
 0.05000,-0.18000,  2.2318743358E-01
 0.05000,-0.17000,  2.1318743358E-01
 0.05000,-0.16000,  2.0318743358E-01
 0.05000,-0.15000,  1.9318743358E-01
 0.05000,-0.14000,  1.8318743358E-01
 0.05000,-0.13000,  1.7318743358E-01
 0.05000,-0.12000,  1.6318743358E-01
 0.05000,-0.11000,  1.5318743358E-01
 0.05000,-0.10000,  1.4318743358E-01
 0.05000,-0.09000,  1.3318743358E-01
 0.05000,-0.08000,  1.2318743358E-01
 0.05000,-0.07000,  1.1318743358E-01
 0.05000,-0.06000,  1.0318743358E-01
 0.05000,-0.05000,  9.3187433578E-02
 0.05000,-0.04000,  8.3187433578E-02
 0.05000,-0.03000,  7.3187433578E-02
 0.05000,-0.02000,  6.3187433578E-02
 0.05000,-0.01000,  5.3187433578E-02
 0.05000, 0.00000,  5.0000000000E-02
 0.05000, 0.01000,  5.3187433578E-02
 0.05000, 0.02000,  6.3187433578E-02
 0.05000, 0.03000,  7.3187433578E-02
 0.05000, 0.04000,  8.3187433578E-02
 0.05000, 0.05000,  9.3187433578E-02
 0.05000, 0.06000,  1.0318743358E-01
 0.05000, 0.07000,  1.1318743358E-01
 0.05000, 0.08000,  1.2318743358E-01
 0.05000, 0.09000,  1.3318743358E-01
 0.05000, 0.10000,  1.4318743358E-01
 0.05000, 0.11000,  1.5318743358E-01
 0.05000, 0.12000,  1.6318743358E-01
 0.05000, 0.13000,  1.7318743358E-01
 0.05000, 0.14000,  1.8318743358E-01
 0.05000, 0.15000,  1.9318743358E-01
 0.05000, 0.16000,  2.0318743358E-01
 0.05000, 0.17000,  2.1318743358E-01
 0.05000, 0.18000,  2.2318743358E-01
 0.05000, 0.19000,  2.3318743358E-01
 0.05000, 0.20000,  2.4318743358E-01
 0.05000, 0.21000,  2.5318743358E-01
 0.05000, 0.22000,  2.6318743358E-01
 0.05000, 0.23000,  2.7318743358E-01
 0.05000, 0.24000,  2.8318743358E-01
 0.05000, 0.25000,  2.9318743358E-01
 0.05000, 0.26000,  3.0318743358E-01
 0.05000, 0.27000,  3.1318743358E-01
 0.05000, 0.28000,  3.2318743358E-01
 0.05000, 0.29000,  3.3318743358E-01
 0.05000, 0.30000,  3.4318743358E-01
 0.05000, 0.31000,  3.5318743358E-01
 0.05000, 0.32000,  3.6318743358E-01
 0.05000, 0.33000,  3.7318743358E-01
 0.05000, 0.34000,  3.8318743358E-01
 0.05000, 0.35000,  3.9318743358E-01
 0.05000, 0.36000,  4.0318743358E-01
 0.05000, 0.37000,  4.1318743358E-01
 0.05000, 0.38000,  4.2318743358E-01
 0.05000, 0.39000,  4.3318743358E-01
 0.05000, 0.40000,  4.4318743358E-01
 0.05000, 0.41000,  4.5318743358E-01
 0.05000, 0.42000,  4.6318743358E-01
 0.05000, 0.43000,  4.7318743358E-01
 0.05000, 0.44000,  4.8318743358E-01
 0.05000, 0.45000,  4.9318743358E-01
 0.05000, 0.46000,  5.0318743358E-01
 0.05000, 0.47000,  5.1318743358E-01
 0.05000, 0.48000,  5.2318743358E-01
